book1,book2,cosine_similarity
276.txt,117.txt,0.13744058784286445
82.txt,258.txt,0.13737178068034414
313.txt,109.txt,0.13687849589788784
232.txt,259.txt,0.13686983855357868
200.txt,180.txt,0.13682739169889968
54.txt,420.txt,0.13681315967154578
309.txt,424.txt,0.1367245998196677
259.txt,317.txt,0.13664627099595736
405.txt,381.txt,0.13661217584003224
262.txt,424.txt,0.13657358304441813
261.txt,207.txt,0.1363854843278002
322.txt,381.txt,0.1362750617643464
200.txt,445.txt,0.1361521003684319
423.txt,356.txt,0.13582202126690354
260.txt,359.txt,0.13580495195755846
473.txt,21.txt,0.13576951912369162
207.txt,400.txt,0.13573875106504812
474.txt,381.txt,0.1357342672818144
307.txt,214.txt,0.13571948271984208
262.txt,487.txt,0.13558621814212682
309.txt,400.txt,0.1355703531249132
373.txt,470.txt,0.1355653825231164
354.txt,377.txt,0.13550626295272572
200.txt,66.txt,0.1354016103631787
270.txt,171.txt,0.13526399387115062
252.txt,250.txt,0.13522796355117844
359.txt,473.txt,0.1352056740808671
38.txt,250.txt,0.13515954298682747
124.txt,58.txt,0.13513863210744942
452.txt,232.txt,0.13508639890108437
276.txt,156.txt,0.13504173072896042
261.txt,424.txt,0.1350011884992372
260.txt,261.txt,0.13497401744561666
405.txt,354.txt,0.1348993605168674
360.txt,150.txt,0.13488777416303616
31.txt,357.txt,0.13484715722730883
381.txt,374.txt,0.13474461375207394
328.txt,317.txt,0.13474368086270627
379.txt,71.txt,0.13450921358790346
381.txt,371.txt,0.1344967841556211
163.txt,261.txt,0.1344573783072601
331.txt,474.txt,0.134445758244242
213.txt,259.txt,0.13425781080111537
262.txt,207.txt,0.1342345770566422
313.txt,264.txt,0.13417539110757618
381.txt,340.txt,0.13388293877423496
475.txt,3.txt,0.13384203515796558
67.txt,71.txt,0.13381205035542248
452.txt,373.txt,0.13380022953133536
30.txt,357.txt,0.13374580058799504
409.txt,264.txt,0.13367967374703388
261.txt,414.txt,0.13364745017585397
357.txt,312.txt,0.13363351066135323
105.txt,179.txt,0.13326554365825638
357.txt,409.txt,0.13325209722897519
448.txt,71.txt,0.13315872183048977
487.txt,442.txt,0.133140334080444
200.txt,87.txt,0.13313826191653005
309.txt,261.txt,0.13313213812982208
342.txt,333.txt,0.13313077905986304
312.txt,136.txt,0.1331173222292136
372.txt,431.txt,0.13306057033108018
200.txt,25.txt,0.1330144628015275
323.txt,312.txt,0.13271870675663772
207.txt,264.txt,0.13271368538225695
374.txt,343.txt,0.13241306198098646
258.txt,487.txt,0.1322862012726875
458.txt,390.txt,0.13220319822336718
38.txt,39.txt,0.1321438127627458
200.txt,48.txt,0.13206217402843903
200.txt,382.txt,0.1319294009146587
452.txt,271.txt,0.13187330651327694
400.txt,136.txt,0.1318466144200269
136.txt,414.txt,0.1317315999670523
381.txt,443.txt,0.1315419095883343
259.txt,109.txt,0.1315164805553041
138.txt,381.txt,0.13148861903581294
258.txt,328.txt,0.13141246246507823
475.txt,373.txt,0.13136272239711816
359.txt,328.txt,0.1312284873730011
452.txt,470.txt,0.13101156588349672
102.txt,499.txt,0.13098550198433867
214.txt,309.txt,0.13098156956767404
452.txt,148.txt,0.13095974711184105
260.txt,262.txt,0.13088783174906551
448.txt,470.txt,0.1307476113983391
169.txt,317.txt,0.13064460527147173
270.txt,356.txt,0.13060171007803947
458.txt,409.txt,0.13056770215488434
359.txt,312.txt,0.13045828360153175
328.txt,342.txt,0.13029290285580586
26.txt,230.txt,0.13024595067921305
359.txt,381.txt,0.13015902015073672
109.txt,442.txt,0.12992694312963737
315.txt,207.txt,0.1298809089856263
10.txt,452.txt,0.1296784845952959
31.txt,109.txt,0.1296763551846656
232.txt,414.txt,0.12963060814755775
10.txt,359.txt,0.12960366600939677
124.txt,26.txt,0.1294903413897665
200.txt,130.txt,0.12944055162469542
271.txt,307.txt,0.12937153696542752
373.txt,374.txt,0.12936904076357653
359.txt,487.txt,0.12935229593287634
379.txt,443.txt,0.1292526042092338
328.txt,313.txt,0.1292079211419764
130.txt,374.txt,0.1291941763126536
323.txt,58.txt,0.12918064008522082
359.txt,309.txt,0.12899269955613848
200.txt,374.txt,0.12899007136241436
326.txt,259.txt,0.12879382899199107
405.txt,359.txt,0.1287761275054463
150.txt,470.txt,0.12876745613545923
148.txt,371.txt,0.128685371057051
465.txt,309.txt,0.12850070134096825
475.txt,250.txt,0.12845458179886743
313.txt,301.txt,0.12842735703178018
382.txt,487.txt,0.12839934326721156
405.txt,353.txt,0.12827957874452325
405.txt,328.txt,0.1279832048818102
328.txt,232.txt,0.12797971952624768
374.txt,71.txt,0.12794829188652243
200.txt,14.txt,0.1279059394955445
202.txt,379.txt,0.12781798112076512
313.txt,424.txt,0.12767123540330616
150.txt,381.txt,0.12760057335677
452.txt,258.txt,0.12759230547616943
475.txt,6.txt,0.12743717630192472
452.txt,392.txt,0.12729183032064553
200.txt,354.txt,0.1272688863412723
82.txt,317.txt,0.12726540160983166
58.txt,487.txt,0.12724253210162625
360.txt,9.txt,0.12723233303469839
200.txt,353.txt,0.1271610361128928
163.txt,400.txt,0.127111581380333
30.txt,109.txt,0.12706194634418802
475.txt,439.txt,0.12706060493580132
79.txt,250.txt,0.12699598593598965
373.txt,342.txt,0.12693896813451477
354.txt,470.txt,0.12691847094813727
423.txt,381.txt,0.12668198323824204
150.txt,374.txt,0.12663817161226212
113.txt,463.txt,0.12660272423694408
357.txt,151.txt,0.12659767298046304
424.txt,136.txt,0.12658877959553855
405.txt,148.txt,0.12650214723733005
463.txt,460.txt,0.12644631709179005
475.txt,376.txt,0.12640399991527668
475.txt,466.txt,0.12636062125850198
452.txt,322.txt,0.12625853595306197
474.txt,136.txt,0.126212543092651
260.txt,263.txt,0.12618339066949108
18.txt,150.txt,0.12616447334253977
309.txt,263.txt,0.1261007050767598
82.txt,232.txt,0.12603918810542072
328.txt,136.txt,0.12603137268676487
359.txt,458.txt,0.1259593563779584
449.txt,477.txt,0.12595172997254883
370.txt,322.txt,0.1259150853811883
264.txt,442.txt,0.1258701112365347
315.txt,259.txt,0.12586432811075016
200.txt,340.txt,0.12585796150429956
370.txt,373.txt,0.12582830952105808
392.txt,261.txt,0.12579734384441027
173.txt,423.txt,0.12574216130480775
200.txt,439.txt,0.12571781343219943
474.txt,28.txt,0.12570931927472684
18.txt,477.txt,0.1256703297853607
26.txt,309.txt,0.12566613711140323
475.txt,150.txt,0.12558381261367815
82.txt,234.txt,0.12558174299994965
439.txt,340.txt,0.12557169471186402
261.txt,397.txt,0.1254130894762789
148.txt,381.txt,0.12541233879297903
164.txt,499.txt,0.12537297363654776
26.txt,262.txt,0.12530698604937943
313.txt,442.txt,0.12526622689128214
331.txt,410.txt,0.1252506587141714
150.txt,130.txt,0.1252329918065521
113.txt,73.txt,0.12520378016943098
392.txt,323.txt,0.1251080444109742
392.txt,260.txt,0.12504469122297696
260.txt,328.txt,0.12503986351888166
214.txt,259.txt,0.12491537425971498
79.txt,34.txt,0.12468412593996032
475.txt,2.txt,0.1246829168921542
263.txt,109.txt,0.12450204061492887
452.txt,82.txt,0.12433101572643782
10.txt,275.txt,0.12425360201961082
20.txt,109.txt,0.1240656592195561
26.txt,424.txt,0.12401505032250956
101.txt,235.txt,0.1239811721567644
357.txt,400.txt,0.12396199592566871
260.txt,371.txt,0.12376439113965748
328.txt,261.txt,0.12376221428548996
259.txt,424.txt,0.12363826675207826
200.txt,138.txt,0.1236295314589267
73.txt,460.txt,0.12359835750823539
390.txt,261.txt,0.12357321014994901
444.txt,67.txt,0.1235608072543373
487.txt,264.txt,0.1235145240724952
283.txt,352.txt,0.12342198639841556
301.txt,264.txt,0.12332830516397834
452.txt,317.txt,0.12332717211406742
359.txt,342.txt,0.12324341528727728
362.txt,366.txt,0.12322556536325754
309.txt,442.txt,0.12315688332715445
14.txt,37.txt,0.12309770816773295
359.txt,337.txt,0.1229981950303865
26.txt,313.txt,0.122944152979212
445.txt,3.txt,0.12287976915708002
130.txt,445.txt,0.12285699292439488
354.txt,408.txt,0.12284771462919113
475.txt,67.txt,0.122803170527804
424.txt,487.txt,0.1227826718900105
448.txt,9.txt,0.12275542198412243
476.txt,148.txt,0.12260043702026634
228.txt,148.txt,0.12256798697341753
309.txt,136.txt,0.12249326609432436
234.txt,317.txt,0.12248139167333405
379.txt,371.txt,0.12246278922163496
260.txt,273.txt,0.12245331578423278
423.txt,379.txt,0.12240308430432985
381.txt,261.txt,0.12238419988902317
322.txt,382.txt,0.12236195533031104
379.txt,455.txt,0.12234077305056049
452.txt,343.txt,0.12230354505333497
260.txt,418.txt,0.12230057058440326
373.txt,333.txt,0.12222072209173189
487.txt,263.txt,0.12214138184546933
328.txt,214.txt,0.12198111969672315
14.txt,29.txt,0.12194788037315689
452.txt,423.txt,0.12188681611818641
258.txt,424.txt,0.12182511045003587
381.txt,312.txt,0.12179201472570508
328.txt,424.txt,0.121677045664748
292.txt,26.txt,0.1215345460953896
260.txt,439.txt,0.12138780831317741
392.txt,312.txt,0.12135822345768359
207.txt,442.txt,0.1213420385169058
381.txt,136.txt,0.1212997345439641
337.txt,309.txt,0.12129630775173457
452.txt,405.txt,0.12125867396519589
260.txt,390.txt,0.1212392723196226
475.txt,342.txt,0.1211643032139641
150.txt,379.txt,0.12106881271354195
439.txt,273.txt,0.12106608084582188
370.txt,405.txt,0.12101526409342707
498.txt,453.txt,0.1209888702383177
67.txt,9.txt,0.12098836983587917
5.txt,2.txt,0.12087213403330045
202.txt,9.txt,0.12075720866169674
379.txt,465.txt,0.12053495657549947
10.txt,323.txt,0.12053005498463701
373.txt,130.txt,0.12047347779481032
476.txt,280.txt,0.12046710053115309
200.txt,359.txt,0.12042964654595353
323.txt,487.txt,0.1204023605814522
360.txt,374.txt,0.1203379350397331
313.txt,263.txt,0.12031855313230053
452.txt,264.txt,0.12028391005700073
397.txt,264.txt,0.12025560533999707
260.txt,424.txt,0.12020360874102293
217.txt,293.txt,0.12017401450302634
115.txt,65.txt,0.12015519200345917
200.txt,314.txt,0.12013207041982606
262.txt,232.txt,0.12011869924016752
379.txt,439.txt,0.12007838151818548
9.txt,300.txt,0.1200741315977221
475.txt,7.txt,0.1200167115653546
309.txt,301.txt,0.11998676578111082
136.txt,442.txt,0.11986842463483822
38.txt,56.txt,0.1198608497399422
202.txt,475.txt,0.11984744837723244
365.txt,207.txt,0.1198265488830081
379.txt,99.txt,0.11972293008448984
381.txt,439.txt,0.11957754534679475
328.txt,262.txt,0.11954381254111943
87.txt,56.txt,0.11952456046133415
408.txt,470.txt,0.11952438660887922
360.txt,67.txt,0.11951710024987754
326.txt,232.txt,0.1194711128977871
304.txt,207.txt,0.11941274871521308
423.txt,342.txt,0.11939438196327076
342.txt,309.txt,0.1193685502101774
452.txt,476.txt,0.11934676103145003
422.txt,379.txt,0.11933759331111513
354.txt,253.txt,0.11930377155080725
422.txt,381.txt,0.1192925839837441
458.txt,136.txt,0.11919048771433359
323.txt,73.txt,0.11917852458971741
408.txt,71.txt,0.11917771366737237
259.txt,301.txt,0.11908761517969578
445.txt,2.txt,0.1190859412318482
328.txt,487.txt,0.1190519674425026
163.txt,424.txt,0.11894766089405319
200.txt,115.txt,0.1188628079464285
424.txt,109.txt,0.11879813588922039
323.txt,214.txt,0.11876572568608953
26.txt,374.txt,0.11868917114691585
323.txt,463.txt,0.1186321743326774
359.txt,397.txt,0.11859615511042772
475.txt,449.txt,0.11856199928015869
328.txt,263.txt,0.11855312461742773
359.txt,340.txt,0.11847732312137813
345.txt,335.txt,0.1184033169383414
397.txt,487.txt,0.11837644276795949
228.txt,397.txt,0.1182023871407037
444.txt,476.txt,0.11818386690871956
20.txt,246.txt,0.11815344507293378
10.txt,31.txt,0.1180748451968378
450.txt,292.txt,0.11805596684246589
200.txt,449.txt,0.1180362458113987
258.txt,259.txt,0.11792847113461209
58.txt,230.txt,0.11784814586386674
326.txt,207.txt,0.11783693964856626
150.txt,71.txt,0.11780751454461491
370.txt,271.txt,0.11770911745795741
392.txt,246.txt,0.11766872338249568
359.txt,414.txt,0.11766768998690438
379.txt,474.txt,0.1176417857392889
322.txt,51.txt,0.11747015939274749
232.txt,136.txt,0.11745865833800555
228.txt,258.txt,0.11740665494366469
323.txt,307.txt,0.11738374984264147
404.txt,381.txt,0.11730958511539094
405.txt,309.txt,0.11728434367424448
323.txt,213.txt,0.11724693519964871
445.txt,6.txt,0.11723717572920278
359.txt,263.txt,0.11721895676490843
328.txt,312.txt,0.11709410268334634
370.txt,134.txt,0.11706324424782794
31.txt,232.txt,0.11697655567472547
259.txt,400.txt,0.1169605909678392
280.txt,382.txt,0.11693947999419858
452.txt,130.txt,0.11690074666576557
444.txt,150.txt,0.1168994588598372
312.txt,301.txt,0.11673957681120636
359.txt,262.txt,0.11673951298536418
382.txt,136.txt,0.11671642791841233
158.txt,498.txt,0.11671362029332727
475.txt,4.txt,0.11664438890547794
458.txt,151.txt,0.1165632552684226
312.txt,151.txt,0.11652005656774635
33.txt,26.txt,0.11640380708771486
408.txt,381.txt,0.11630174926959685
292.txt,372.txt,0.1163012482009449
259.txt,487.txt,0.11628780863681519
262.txt,390.txt,0.11612884052267824
408.txt,241.txt,0.1161276962594323
344.txt,381.txt,0.11604075660976385
475.txt,354.txt,0.11603745657552501
475.txt,340.txt,0.11603241252667965
214.txt,207.txt,0.11601517846462148
317.txt,442.txt,0.11572466295009362
452.txt,323.txt,0.11555998666347198
452.txt,443.txt,0.11534732923200536
328.txt,264.txt,0.11533046474201317
44.txt,380.txt,0.11530854655907863
452.txt,382.txt,0.11529378990161387
323.txt,264.txt,0.11511966497617233
381.txt,328.txt,0.11509051343221895
207.txt,136.txt,0.11505980011844179
260.txt,409.txt,0.11490981791268187
433.txt,366.txt,0.11488072819389937
82.txt,369.txt,0.11483170441618429
292.txt,379.txt,0.11476874515607788
370.txt,466.txt,0.11475201001955247
148.txt,374.txt,0.11473880416642548
206.txt,309.txt,0.11469647680935573
475.txt,260.txt,0.1146552553308846
220.txt,151.txt,0.11461018090932008
317.txt,263.txt,0.11458745799624681
390.txt,317.txt,0.11452144400821426
418.txt,340.txt,0.11445798590396894
26.txt,263.txt,0.11444328972873707
409.txt,487.txt,0.11428226255062507
169.txt,397.txt,0.114243038615232
207.txt,263.txt,0.11422954778490353
476.txt,470.txt,0.11419147261442478
262.txt,259.txt,0.11406789810508823
360.txt,381.txt,0.1140588817111262
258.txt,151.txt,0.11398826135374575
18.txt,354.txt,0.11395346652969886
260.txt,340.txt,0.11393934344843765
313.txt,487.txt,0.11392450208921585
253.txt,5.txt,0.1139110174116653
260.txt,400.txt,0.11383147864332026
359.txt,323.txt,0.11381821378946948
323.txt,424.txt,0.11380779196813369
342.txt,382.txt,0.11377582997021003
474.txt,374.txt,0.11377176775636005
475.txt,382.txt,0.11374663869916228
463.txt,409.txt,0.11371987052308889
452.txt,169.txt,0.11360517734230557
452.txt,261.txt,0.11360302879116611
258.txt,234.txt,0.11355963716473981
25.txt,37.txt,0.11354857693182423
131.txt,109.txt,0.11343297016146259
475.txt,455.txt,0.11342962636907576
169.txt,359.txt,0.1133797260940291
99.txt,104.txt,0.1133074771612551
444.txt,9.txt,0.11324453799204881
130.txt,273.txt,0.11317085734358756
9.txt,2.txt,0.11286528459829136
476.txt,326.txt,0.11285401883698208
370.txt,328.txt,0.11284572451305044
79.txt,56.txt,0.11277193047165059
73.txt,409.txt,0.11271488549817733
454.txt,102.txt,0.11267540348333338
206.txt,454.txt,0.11241522367287887
259.txt,261.txt,0.11240922254767294
20.txt,232.txt,0.11238841726106327
465.txt,337.txt,0.11234369787101892
10.txt,273.txt,0.11234275729645732
357.txt,343.txt,0.11231046235464313
25.txt,29.txt,0.11229212194060295
370.txt,359.txt,0.11219383271780077
360.txt,202.txt,0.11200635732200877
206.txt,202.txt,0.11200389929900363
313.txt,317.txt,0.11196818141461196
470.txt,374.txt,0.11193781203204389
260.txt,373.txt,0.11184882529282911
138.txt,308.txt,0.11180586427791
292.txt,109.txt,0.11180283607218293
163.txt,328.txt,0.11160895724156286
300.txt,3.txt,0.1115669475964728
259.txt,136.txt,0.11153265594217249
200.txt,71.txt,0.11145003254756766
370.txt,220.txt,0.11140870491870802
354.txt,374.txt,0.11138490763323437
397.txt,151.txt,0.11137689952644962
405.txt,455.txt,0.11118057268175088
273.txt,264.txt,0.11102096406535818
404.txt,379.txt,0.11100993172588998
374.txt,340.txt,0.11100928458890486
300.txt,2.txt,0.11096275528345056
444.txt,381.txt,0.11089278412438208
448.txt,354.txt,0.11088232047345392
381.txt,262.txt,0.11085434630538644
370.txt,423.txt,0.11077629478355747
26.txt,381.txt,0.11068739512935279
357.txt,309.txt,0.11066455267485446
178.txt,407.txt,0.11057151963072441
10.txt,20.txt,0.11048040974687362
260.txt,309.txt,0.11046283124147739
452.txt,292.txt,0.11043109041993289
127.txt,271.txt,0.1102544017576476
360.txt,476.txt,0.11014273965738261
359.txt,442.txt,0.11014176815873786
315.txt,304.txt,0.11010070044456029
328.txt,213.txt,0.10998641442227547
323.txt,136.txt,0.10992579474321836
379.txt,270.txt,0.10973670227879348
370.txt,343.txt,0.1095817526082374
323.txt,397.txt,0.10957035938595495
452.txt,474.txt,0.10950206825850424
474.txt,270.txt,0.1094970961073429
405.txt,470.txt,0.10949087379428525
445.txt,4.txt,0.10948015864370249
323.txt,151.txt,0.10940556640673198
404.txt,148.txt,0.1094037778072723
408.txt,455.txt,0.1093107242441566
381.txt,458.txt,0.10924632496234249
359.txt,207.txt,0.10924422373304121
452.txt,371.txt,0.10921243205045904
360.txt,148.txt,0.10917356542489849
26.txt,273.txt,0.10915413689756376
405.txt,304.txt,0.10914260157754711
25.txt,250.txt,0.10904186738159537
452.txt,328.txt,0.10890932448831009
475.txt,23.txt,0.1088821461650884
342.txt,136.txt,0.10885944799035495
390.txt,312.txt,0.10884102025578174
381.txt,313.txt,0.10879629502583789
475.txt,359.txt,0.10867064572129771
230.txt,229.txt,0.10862513881238299
82.txt,359.txt,0.10858468065689396
448.txt,67.txt,0.108550250280497
312.txt,397.txt,0.10845404339442663
326.txt,379.txt,0.10841615699895674
26.txt,246.txt,0.10841600937579135
58.txt,400.txt,0.10840770273684923
390.txt,400.txt,0.10837609497853892
405.txt,292.txt,0.1083031396290251
128.txt,496.txt,0.10821443341718233
20.txt,357.txt,0.10821140281220287
445.txt,7.txt,0.10818825678431461
470.txt,342.txt,0.10816371539071125
232.txt,390.txt,0.10814521647174082
260.txt,323.txt,0.10809370519280216
408.txt,130.txt,0.10791475303860484
258.txt,262.txt,0.10785189654601213
130.txt,275.txt,0.10784295899299778
200.txt,443.txt,0.10783544854414717
392.txt,131.txt,0.10783178769702333
452.txt,312.txt,0.10768310449393081
322.txt,379.txt,0.10766928359701813
452.txt,397.txt,0.1076485335785591
445.txt,439.txt,0.10763189621478729
271.txt,291.txt,0.10757144659175899
405.txt,330.txt,0.10753389292563136
418.txt,357.txt,0.10747029192246142
206.txt,249.txt,0.10743160783511496
258.txt,263.txt,0.1074160999955865
473.txt,374.txt,0.10736257578261389
360.txt,99.txt,0.10731395871190905
52.txt,302.txt,0.10730578898889317
169.txt,131.txt,0.10730146557377894
260.txt,313.txt,0.10724707163892848
48.txt,37.txt,0.1071798476873369
200.txt,373.txt,0.10711921010944828
148.txt,71.txt,0.1071026411771114
444.txt,374.txt,0.10706612981004777
271.txt,342.txt,0.10702921861489188
374.txt,342.txt,0.10697859964130517
14.txt,250.txt,0.10695732007868762
462.txt,321.txt,0.1069314055604873
373.txt,26.txt,0.10690355084173951
357.txt,207.txt,0.10681762417204846
179.txt,171.txt,0.10676533758649924
322.txt,373.txt,0.10670217875409349
130.txt,418.txt,0.10668651634229707
234.txt,264.txt,0.10666685376087401
328.txt,400.txt,0.10662807923731785
206.txt,410.txt,0.10662765411476485
439.txt,275.txt,0.10662368831281457
30.txt,124.txt,0.10659484289881112
444.txt,404.txt,0.10658545991606293
444.txt,439.txt,0.10651504993172682
58.txt,312.txt,0.10649626780455454
448.txt,3.txt,0.1064531934489636
354.txt,99.txt,0.10642760364275321
390.txt,264.txt,0.10639035775338386
200.txt,202.txt,0.1063568427036237
180.txt,56.txt,0.10632713836642137
260.txt,397.txt,0.10630718284197774
450.txt,462.txt,0.10622013342620346
259.txt,151.txt,0.10621060430076597
200.txt,390.txt,0.10615020729332283
48.txt,444.txt,0.10612654450630292
422.txt,374.txt,0.10611797747679325
48.txt,29.txt,0.10611269640035768
79.txt,53.txt,0.10608116751190683
422.txt,475.txt,0.10603067324816942
424.txt,301.txt,0.10592619515759036
392.txt,20.txt,0.10590637454618107
200.txt,5.txt,0.10589984916609635
392.txt,207.txt,0.10589369696412095
354.txt,381.txt,0.10586670473875558
405.txt,374.txt,0.10584464484620315
202.txt,381.txt,0.10571157367768727
48.txt,56.txt,0.10568566264528413
33.txt,58.txt,0.10567982825323867
145.txt,262.txt,0.1055706565090275
475.txt,134.txt,0.10556889643033027
323.txt,400.txt,0.10550528601957085
458.txt,301.txt,0.10548663685273288
25.txt,444.txt,0.10538079702496257
82.txt,397.txt,0.10536536027599303
